# All p_alpha 2P12 and 2P32 input data!
# The index is 1-2 -> 2P12-2P32 and 0-1-2 -> ground or excited state
# 2P12
# Index     Omega [MeV]             Energy [MeV]
10		    2.3563109825600868		5.46308048437
10		    2.1599517339621674		5.115953606078
10		    1.9938016006022043		4.810474675465
10		    1.4399678226612227		3.70013457058
10		    0.8099819002469377		2.240099240652
10		    0.5183884161580402		1.494213999261
10		    0.23039485162579562		0.71456579682

11		    2.3563109825600868		9.330084006772
11		    2.1599517339621674		8.649699177713
11		    1.9938016006022043		8.075324446723
11		    1.4399678226612227		6.138959597368
11		    0.8099819002469377		3.734743004426
11		    0.5183884161580402		2.483884237443
11		    0.23039485162579562		1.160997095902

12		    2.3563109825600868		13.793750983853
12		    2.1599517339621674		12.681246404165
12		    1.9938016006022043		11.747605327532
12		    1.4399678226612227		8.686226004118
12		    0.8099819002469377		5.203425825451
12		    0.5183884161580402		3.465500693947

# 2P32
20		    2.3563109825600868		3.17292113888
20		    2.1599517339621674		3.032288183253
20		    1.9938016006022043		2.913450858419
20		    1.4399678226612227		2.504161105895
20		    0.8099819002469377		1.901119135797
20		    0.5183884161580402		1.411961705271
20		    0.23039485162579562		0.709216263712

21		    2.3563109825600868		7.898537214971
21		    2.1599517339621674		7.230584780006
21		    1.9938016006022043		6.671437612027
21		    1.4399678226612227		4.854439160292
21		    0.8099819002469377		2.938851728858
21		    0.5183884161580402		2.153242251147
21		    0.23039485162579562		1.140375976642

22		    2.3563109825600868		12.876878912379
22		    2.1599517339621674		11.766510517284
22		    1.9938016006022043		10.833733276445
22		    1.4399678226612227		7.773623656977
22		    0.8099819002469377		4.411664333281
22		    0.5183884161580402		2.945754273959
22		    0.23039485162579562		1.55528012817
